image_path,source,original_label,mapped_label,split,is_target_domain,capture_condition,container_type,notes
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0119.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0133.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0134.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0137.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0140.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0144.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0148.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0150.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0153.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0157.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0159.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0161.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,test,false,public_packaged_scene,packaged,official_test0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0000.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0001.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0002.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0003.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0004.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0005.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0006.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0007.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0009.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0010.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0012.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0014.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0015.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0016.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0018.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0020.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0022.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0023.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0024.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0025.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0026.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0027.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0028.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0029.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0030.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0031.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0033.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0034.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0035.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0036.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0039.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0040.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0041.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0044.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0045.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0046.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0047.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0048.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0049.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0050.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0051.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0052.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0053.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0057.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0058.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0059.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0060.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0061.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0062.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0064.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0066.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0067.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0069.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0071.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0072.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0073.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0074.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0075.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0076.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0077.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0078.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0080.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0081.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0084.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0085.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0086.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0087.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0091.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0093.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0095.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0096.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0097.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0098.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0099.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0100.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0102.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0103.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0104.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0105.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0107.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0108.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0109.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0111.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0114.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0118.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0120.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0121.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0122.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0123.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0124.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0125.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0126.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0127.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0128.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0129.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0130.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0131.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0132.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0135.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0136.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0138.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0139.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0141.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0142.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0143.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0145.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0146.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0147.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0149.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0151.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0152.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0154.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0156.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0158.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0160.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0011.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0021.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0055.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0063.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0092.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0117.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0155.png,FreiburgGroceriesDataset,MILK,packaged_dairy_milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_001.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
