image_path,source,original_label,mapped_label,split,is_target_domain,capture_condition,container_type,notes
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0072.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0073.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0074.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0075.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0076.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0077.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0078.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0080.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0081.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0084.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0085.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0086.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0087.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0091.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0093.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0095.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0096.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0097.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0098.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0099.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0100.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0102.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0103.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0104.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0105.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0107.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0108.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0109.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0111.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0114.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0118.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0120.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0121.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0122.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0123.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0124.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0125.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0126.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0127.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0128.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0129.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0130.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0131.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0132.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0135.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0136.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0138.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0139.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0141.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0142.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0143.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0145.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0146.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0147.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0149.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0151.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0152.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0154.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0156.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0158.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0160.png,FreiburgGroceriesDataset,MILK,milk,train,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0011.png,FreiburgGroceriesDataset,MILK,milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0021.png,FreiburgGroceriesDataset,MILK,milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0055.png,FreiburgGroceriesDataset,MILK,milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0063.png,FreiburgGroceriesDataset,MILK,milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0092.png,FreiburgGroceriesDataset,MILK,milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0117.png,FreiburgGroceriesDataset,MILK,milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/freiburg_groceries_dataset/images/MILK/MILK0155.png,FreiburgGroceriesDataset,MILK,milk,val,false,public_packaged_scene,packaged,official_train0
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_001.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_002.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_003.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_004.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_005.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_006.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_007.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_008.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_009.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_010.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_011.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_012.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_013.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
../external_datasets/GroceryStoreDataset/dataset/test/Fruit/Apple/Golden-Delicious/Golden-Delicious_014.jpg,GroceryStoreDataset,Golden-Delicious,apple,test,false,public_store_scene,loose,official_grocery_split
